age,workclass,education,marital-status,occupation,race,gender,hours-per-week,native-country,income
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,50,Very High,>50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,10,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,36,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,16,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,10,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,45,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,15,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,15,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,8,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,16,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,4,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,46,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,34,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,24,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,15,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,36,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,50,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,32,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,42,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,42,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,18,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,37,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,44,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,8,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,11,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,64,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,6,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,50,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,32,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,16,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,34,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,45,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,50,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,>50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,10,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,45,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,15,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,10,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,>50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,5,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,48,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,28,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,34,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,50,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,38,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,12,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,19,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,22,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,37,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,15,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,55,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,47,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,50,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,15,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,18,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,42,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,36,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,43,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,9,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,45,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,38,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,37,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,50,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,39,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,16,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,12,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,55,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,50,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,60,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,37,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,47,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,31,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,80,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,36,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,21,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,55,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,37,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,36,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,>50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,30,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,45,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,45,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,32,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,50,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,>50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,50,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,55,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,37,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,20,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,>50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,44,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,>50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,35,Very High,>50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,43,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,38,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,45,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,25,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,42,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,<=50K
"[17, 41[",Private,"[HS-grad, Prof-school]",*,*,White,Female,40,Very High,>50K
