age,workclass,education,marital-status,occupation,race,gender,hours-per-week,native-country,income
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",30,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",35,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",72,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",48,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",75,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",48,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",65,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",70,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",55,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",48,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",55,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",30,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",55,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",36,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",80,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",70,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",20,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",70,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",55,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,<=50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[41, 53[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",48,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",20,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",35,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",37,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",24,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",30,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",38,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",32,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",80,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",44,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",48,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",55,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",35,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",99,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",70,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",35,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",32,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",25,Very High,>50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[53, 65[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[65, 77[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",15,Very High,<=50K
"[65, 77[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",20,Very High,<=50K
"[65, 77[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,>50K
"[65, 77[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[65, 77[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[65, 77[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[65, 77[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,>50K
"[65, 77[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",25,Very High,<=50K
"[65, 77[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",5,Very High,>50K
"[65, 77[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",70,Very High,>50K
"[65, 77[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",7,Very High,>50K
"[65, 77[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",35,Very High,>50K
"[65, 77[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[77, 89[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[77, 89[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[77, 89[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",35,Very High,>50K
"[77, 89[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",66,Very High,<=50K
"[89, 91[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",55,Very High,<=50K
"[89, 91[",Private,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",72,Very High,>50K
"[17, 29[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[17, 29[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",20,Very High,<=50K
"[17, 29[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",35,Very High,>50K
"[17, 29[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[17, 29[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",35,Very High,<=50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",65,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",99,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",55,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",15,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,<=50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,<=50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",55,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",60,Very High,<=50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",70,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",65,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",40,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",55,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",55,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",55,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",35,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",65,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",48,Very High,<=50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",45,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
"[29, 41[",Self-emp,"{Bachelors, Masters, Doctorate, Prof-school}",*,*,*,"{Female, Male}",50,Very High,>50K
