age,workclass,education,marital-status,occupation,race,gender,hours-per-week,native-country,income
"[41, 53[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,5,Very High,<=50K
"[41, 53[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,20,Very High,>50K
"[41, 53[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,6,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,35,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,37,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,>50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,20,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,16,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,50,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,20,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,27,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,43,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,50,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,>50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,34,Very High,>50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,>50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,60,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,35,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,20,Very High,<=50K
"[53, 65[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,24,Very High,<=50K
"[65, 77[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,28,Very High,<=50K
"[65, 77[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[65, 77[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[65, 77[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,34,Very High,<=50K
"[65, 77[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,20,Very High,<=50K
"[65, 77[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,45,Very High,<=50K
"[65, 77[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,40,Very High,<=50K
"[65, 77[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,45,Very High,<=50K
"[65, 77[",*,"{Assoc-acdm, Some-college}",*,*,*,Female,15,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,30,High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,38,High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,High,>50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,63,High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Medium / Low,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,8,Medium / Low,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Medium / Low,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Medium / Low,>50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Medium / Low,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,39,Medium / Low,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,>50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,38,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,38,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,17,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,35,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,32,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,30,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,12,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,35,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,25,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,60,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,10,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,32,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,30,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,35,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,28,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,25,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,10,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,55,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,45,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,56,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,30,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,30,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,30,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,46,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,49,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,60,Very High,>50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,48,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,30,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,55,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,35,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,10,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,80,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,30,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,30,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,16,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,35,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,30,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,70,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,15,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,16,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,37,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,15,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,12,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,12,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,25,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,>50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,98,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,35,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,22,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,25,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,68,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,38,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,30,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,43,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,32,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,25,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,15,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,45,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,45,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,35,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,45,Very High,>50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,32,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,55,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,55,Very High,>50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,30,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,70,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,60,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,30,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[17, 29[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,35,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,35,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,60,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,60,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,45,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,52,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,56,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,20,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,38,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,35,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,52,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,45,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,45,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,60,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,48,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,55,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,45,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,35,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,60,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Assoc-acdm, Some-college}",*,*,*,Male,60,Very High,<=50K
